date,stock_code,prediction,pred_rank
2023-07-05,000750.SZ,-0.0004960511,442
2023-07-05,000768.SZ,-0.0047707427,671
2023-07-05,000776.SZ,-0.0032475018,616
2023-07-05,000783.SZ,0.0037352075,118
2023-07-05,000785.SZ,0.0032687723,142
2023-07-05,000785.SZ,0.0032687723,142
2023-07-05,000786.SZ,0.0019991058,231
2023-07-05,000792.SZ,-0.00076930487,460
2023-07-05,000807.SZ,0.0031590655,153
2023-07-05,000825.SZ,0.0007217697,314
2023-07-05,000830.SZ,0.0015223443,271
2023-07-05,000831.SZ,0.012781158,17
2023-07-05,000858.SZ,-0.0024486135,571
2023-07-05,000876.SZ,-0.0055299904,701
2023-07-05,000878.SZ,0.0020405487,225
2023-07-05,000887.SZ,-1.7582119e-05,399
2023-07-05,000893.SZ,0.00047402806,348
2023-07-05,000893.SZ,0.00047402806,348
2023-07-05,000895.SZ,0.0021093907,221
2023-07-05,000898.SZ,6.194142e-05,386
2023-07-05,000921.SZ,-0.006686585,740
2023-07-05,000932.SZ,0.0036220506,122
2023-07-05,000937.SZ,0.001806588,246
2023-07-05,000938.SZ,-0.0041456968,651
2023-07-05,000958.SZ,0.00041936582,353
2023-07-05,000959.SZ,0.0007217697,314
2023-07-05,000960.SZ,3.7047284e-05,389
2023-07-05,000963.SZ,-0.0026656904,591
2023-07-05,000967.SZ,-0.0011558789,492
2023-07-05,000975.SZ,0.002266773,210
2023-07-05,000975.SZ,0.002266773,210
2023-07-05,000977.SZ,-0.0075963624,751
2023-07-05,000983.SZ,0.005202467,64
2023-07-05,000987.SZ,0.0026199548,182
2023-07-05,000987.SZ,0.0026199548,182
2023-07-05,000997.SZ,-0.0048907823,678
2023-07-05,001213.SZ,0.0008642968,302
2023-07-05,001286.SZ,-0.0016967773,529
2023-07-05,001696.SZ,-0.0057113166,705
2023-07-05,001979.SZ,-0.0040682917,647
2023-07-05,002001.SZ,-0.0035377233,630
2023-07-05,002007.SZ,-0.0017266709,534
2023-07-05,002008.SZ,-0.0047154794,669
2023-07-05,002025.SZ,-0.0016224176,520
2023-07-05,002027.SZ,-0.0036319592,638
2023-07-05,002028.SZ,0.0050938614,69
2023-07-05,002032.SZ,-0.0059434003,718
2023-07-05,002032.SZ,-0.0059434003,718
2023-07-05,002049.SZ,0.00094086316,296
2023-07-05,002050.SZ,-0.010962308,776
2023-07-05,002056.SZ,0.0005769379,334
2023-07-05,002064.SZ,0.00010283809,381
2023-07-05,002064.SZ,0.00010283809,381
2023-07-05,002065.SZ,-0.00080439827,468
2023-07-05,002078.SZ,0.0003420009,367
2023-07-05,002080.SZ,-0.0018439507,544
2023-07-05,002085.SZ,0.0062217726,45
2023-07-05,002085.SZ,0.0062217726,45
2023-07-05,002120.SZ,0.0018852612,238
2023-07-05,002126.SZ,-0.009604928,771
2023-07-05,002128.SZ,0.002320279,204
2023-07-05,002128.SZ,0.002320279,204
2023-07-05,002130.SZ,-0.0016338703,521
2023-07-05,002131.SZ,0.0042181117,101
2023-07-05,002138.SZ,-3.4052733e-05,403
2023-07-05,002142.SZ,-0.002823325,596
2023-07-05,002152.SZ,0.0005066692,344
2023-07-05,002153.SZ,0.0051054396,68
2023-07-05,002155.SZ,0.0051290523,67
2023-07-05,002156.SZ,0.0048079626,75
2023-07-05,002179.SZ,-0.0052282163,690
2023-07-05,002185.SZ,0.0034680257,135
2023-07-05,002195.SZ,-0.004563461,667
2023-07-05,002202.SZ,-0.0011978504,499
2023-07-05,002203.SZ,0.002244644,213
2023-07-05,002223.SZ,-0.008291636,763
2023-07-05,002230.SZ,-0.0042145047,653
2023-07-05,002236.SZ,0.011030277,22
2023-07-05,002241.SZ,0.0012530456,282
2023-07-05,002244.SZ,-0.0019107026,545
2023-07-05,002252.SZ,-0.0030306394,605
2023-07-05,002262.SZ,-0.003359149,622
2023-07-05,002265.SZ,-0.0074971076,749
2023-07-05,002271.SZ,-0.0013669101,509
2023-07-05,002273.SZ,0.0015949553,261
2023-07-05,002281.SZ,-0.008634629,764
2023-07-05,002294.SZ,0.0018204257,244
2023-07-05,002299.SZ,3.5202684e-06,396
2023-07-05,002304.SZ,-0.003919244,643
2023-07-05,002311.SZ,0.0028630504,169
2023-07-05,002318.SZ,0.0015435049,270
2023-07-05,002335.SZ,9.104705e-05,385
2023-07-05,002340.SZ,0.004221617,100
2023-07-05,002352.SZ,-0.00295638,600
2023-07-05,002353.SZ,-0.0017598463,537
2023-07-05,002371.SZ,0.00023154158,371
2023-07-05,002372.SZ,-0.0015897885,519
2023-07-05,002384.SZ,-0.0010234391,484
2023-07-05,002385.SZ,0.0023466607,202
2023-07-05,002402.SZ,-0.001136882,490
2023-07-05,002402.SZ,-0.001136882,490
2023-07-05,002410.SZ,0.0005319587,339
2023-07-05,002414.SZ,0.0012326022,284
2023-07-05,002415.SZ,-0.0008773753,475
2023-07-05,002422.SZ,-0.0026271134,587
2023-07-05,002422.SZ,-0.0026271134,587
2023-07-05,002423.SZ,0.0026682622,178
2023-07-05,002429.SZ,0.00011809901,379
2023-07-05,002436.SZ,0.0005172029,340
2023-07-05,002444.SZ,-0.01335569,784
2023-07-05,002459.SZ,-0.003558055,635
2023-07-05,002459.SZ,-0.003558055,635
2023-07-05,002460.SZ,0.0019139743,237
2023-07-05,002461.SZ,-0.006156935,726
2023-07-05,002463.SZ,-0.0029921918,601
2023-07-05,002463.SZ,-0.0029921918,601
2023-07-05,002465.SZ,-0.0023682935,568
2023-07-05,002466.SZ,0.0011577635,288
2023-07-05,002466.SZ,0.0011577635,288
2023-07-05,002472.SZ,-0.012955508,783
2023-07-05,002475.SZ,-0.009185753,767
2023-07-05,002493.SZ,-0.0029430203,599
2023-07-05,002500.SZ,-0.0014387376,512
2023-07-05,002508.SZ,0.004193956,103
2023-07-05,002517.SZ,0.010564873,25
2023-07-05,002558.SZ,0.014278227,11
2023-07-05,002568.SZ,-0.00233098,566
2023-07-05,002583.SZ,0.0035869158,124
2023-07-05,002594.SZ,-0.00024403464,419
2023-07-05,002595.SZ,-0.0043569165,659
2023-07-05,002600.SZ,-0.005520831,700
2023-07-05,002601.SZ,-0.0009823107,481
2023-07-05,002603.SZ,0.00060160883,330
2023-07-05,002607.SZ,-0.0014974219,514
2023-07-05,002608.SZ,-0.0031360274,611
2023-07-05,002624.SZ,0.0011518316,290
2023-07-05,002625.SZ,-0.00076930487,460
2023-07-05,002648.SZ,-0.0057068495,704
2023-07-05,002670.SZ,0.0044610435,84
2023-07-05,002673.SZ,-0.001081313,488
2023-07-05,002683.SZ,-0.0015531403,517
2023-07-05,002709.SZ,0.0003165183,368
2023-07-05,002714.SZ,0.0005438333,336
2023-07-05,002736.SZ,0.0025210772,192
2023-07-05,002738.SZ,0.0026189191,184
2023-07-05,002739.SZ,-0.0016525076,524
2023-07-05,002756.SZ,0.003887211,111
2023-07-05,002773.SZ,0.0006178594,328
2023-07-05,002797.SZ,0.0021537705,217
2023-07-05,002821.SZ,0.0035735366,126
2023-07-05,002831.SZ,-0.00081430236,470
2023-07-05,002837.SZ,-0.0035393287,631
2023-07-05,002837.SZ,-0.0035393287,631
2023-07-05,002841.SZ,0.0025665832,189
2023-07-05,002850.SZ,-0.0005839614,449
2023-07-05,002851.SZ,-0.011608406,780
2023-07-05,002916.SZ,-0.002575377,584
2023-07-05,002920.SZ,-0.008186255,761
2023-07-05,002926.SZ,0.00018134384,374
2023-07-05,002938.SZ,0.0016845372,252
2023-07-05,002939.SZ,0.003618386,123
2023-07-05,002945.SZ,2.3173314e-05,395
2023-07-05,002958.SZ,-0.0003872665,432
2023-07-05,002966.SZ,0.0048292973,73
2023-07-05,002984.SZ,-0.006140387,723
2023-07-05,002984.SZ,-0.006140387,723
2023-07-05,003021.SZ,0.008860776,29
2023-07-05,003031.SZ,-0.0095307045,770
2023-07-05,003816.SZ,-0.00014503427,411
2023-07-05,300001.SZ,-0.0030239972,603
2023-07-05,300003.SZ,-0.0045412965,665
2023-07-05,300012.SZ,-0.004261661,654
2023-07-05,300014.SZ,-0.0042858995,657
2023-07-05,300015.SZ,-0.0024849009,576
2023-07-05,300017.SZ,0.0017748001,248
2023-07-05,300024.SZ,-0.00550531,699
2023-07-05,300033.SZ,0.011760128,21
2023-07-05,300058.SZ,0.087951824,1
2023-07-05,300059.SZ,0.0009070922,299
2023-07-05,300070.SZ,0.0022596668,212
2023-07-05,300073.SZ,-0.0009904938,482
2023-07-05,300100.SZ,-0.0049699075,683
2023-07-05,300115.SZ,0.013739282,12
2023-07-05,300122.SZ,-0.0030764586,608
2023-07-05,300124.SZ,0.018321695,8
2023-07-05,300136.SZ,0.0028745988,166
2023-07-05,300140.SZ,-0.009312307,768
2023-07-05,300144.SZ,0.0016442328,256
2023-07-05,300146.SZ,0.0012680524,281
2023-07-05,300207.SZ,0.00060652697,329
2023-07-05,300223.SZ,0.0004717402,350
2023-07-05,300274.SZ,-0.009797064,772
2023-07-05,300285.SZ,0.0005438333,336
2023-07-05,300308.SZ,-0.002003692,551
2023-07-05,300316.SZ,-0.007832665,757
2023-07-05,300339.SZ,0.0015805826,265
2023-07-05,300346.SZ,0.0041096997,107
2023-07-05,300347.SZ,0.007946353,35
2023-07-05,300373.SZ,0.0051545547,65
2023-07-05,300390.SZ,0.0020386453,227
2023-07-05,300394.SZ,0.0068683615,39
2023-07-05,300394.SZ,0.0068683615,39
2023-07-05,300395.SZ,-0.005070427,686
2023-07-05,300408.SZ,0.0026916019,177
2023-07-05,300413.SZ,0.00041224208,358
2023-07-05,300413.SZ,0.00041224208,358
2023-07-05,300418.SZ,0.01744933,9
2023-07-05,300432.SZ,-0.006556361,738
2023-07-05,300433.SZ,0.0021364654,218
2023-07-05,300442.SZ,0.0028663264,167
2023-07-05,300442.SZ,0.0028663264,167
2023-07-05,300450.SZ,-0.002297986,565
2023-07-05,300454.SZ,-0.0005722523,447
2023-07-05,300454.SZ,-0.0005722523,447
2023-07-05,300458.SZ,0.006034942,51
2023-07-05,300458.SZ,0.006034942,51
2023-07-05,300474.SZ,0.0015492438,269
2023-07-05,300476.SZ,0.010884443,23
2023-07-05,300476.SZ,0.010884443,23
2023-07-05,300496.SZ,-0.0027657652,593
2023-07-05,300498.SZ,-0.00084961404,473
2023-07-05,300502.SZ,-0.0024521756,572
2023-07-05,300529.SZ,-0.0014989172,515
2023-07-05,300567.SZ,0.0024277144,196
2023-07-05,300570.SZ,0.0068683615,39
2023-07-05,300601.SZ,-0.00260701,585
2023-07-05,300604.SZ,-0.0045536235,666
2023-07-05,300623.SZ,0.0021300414,219
2023-07-05,300627.SZ,0.009127924,28
2023-07-05,300628.SZ,-0.0022339302,559
2023-07-05,300661.SZ,-0.001308309,506
2023-07-05,300661.SZ,-0.001308309,506
2023-07-05,300676.SZ,-0.00078030134,466
2023-07-05,300677.SZ,0.0004772048,347
2023-07-05,300679.SZ,0.002626789,180
2023-07-05,300679.SZ,0.002626789,180
2023-07-05,300699.SZ,-0.0017116028,531
2023-07-05,300699.SZ,-0.0017116028,531
2023-07-05,300718.SZ,-0.009488248,769
2023-07-05,300735.SZ,0.0027819842,173
2023-07-05,300735.SZ,0.0027819842,173
2023-07-05,300748.SZ,-0.00087291544,474
2023-07-05,300751.SZ,0.0016126363,259
2023-07-05,300751.SZ,0.0016126363,259
2023-07-05,300757.SZ,-0.0054992256,696
2023-07-05,300757.SZ,-0.0054992256,696
2023-07-05,300759.SZ,0.007168507,37
2023-07-05,300759.SZ,0.007168507,37
2023-07-05,300763.SZ,-0.0016715681,525
2023-07-05,300763.SZ,-0.0016715681,525
2023-07-05,300832.SZ,-0.0013175072,508
2023-07-05,300857.SZ,0.0020386453,227
2023-07-05,300857.SZ,0.0020386453,227
2023-07-05,300866.SZ,-0.012463503,781
2023-07-05,300888.SZ,0.0035701476,127
2023-07-05,300896.SZ,-0.0010300066,485
2023-07-05,300919.SZ,0.0022895422,209
2023-07-05,300957.SZ,-0.00045631686,440
2023-07-05,300972.SZ,-0.011060433,777
2023-07-05,300972.SZ,-0.011060433,777
2023-07-05,300979.SZ,-0.0044071064,662
2023-07-05,300999.SZ,-0.00044059716,436
2023-07-05,300999.SZ,-0.00044059716,436
2023-07-05,301200.SZ,-0.00034132047,427
2023-07-05,301200.SZ,-0.00034132047,427
2023-07-05,301236.SZ,-0.0016894576,528
2023-07-05,301269.SZ,-0.0025684165,583
2023-07-05,301301.SZ,0.0032551272,145
2023-07-05,301308.SZ,0.0058603664,55
2023-07-05,301358.SZ,0.004265976,92
2023-07-05,302132.SZ,-0.002876536,598
2023-07-05,600004.SH,-0.006072049,722
2023-07-05,600007.SH,-0.0038372187,641
2023-07-05,600011.SH,0.0009940803,292
2023-07-05,600018.SH,0.004956873,70
2023-07-05,600019.SH,-0.0006264428,453
2023-07-05,600021.SH,0.00013782445,378
2023-07-05,600023.SH,-0.0039042584,642
2023-07-05,600025.SH,0.0025980945,187
2023-07-05,600026.SH,-0.0024723073,575
2023-07-05,600027.SH,-0.0012071455,500
2023-07-05,600027.SH,-0.0012071455,500
2023-07-05,600032.SH,-0.0075878375,750
2023-07-05,600038.SH,-0.0021170382,554
2023-07-05,600039.SH,0.00043107418,352
2023-07-05,600048.SH,-0.0031054276,610
2023-07-05,600050.SH,-0.00081204413,469
2023-07-05,600060.SH,-0.007875612,758
2023-07-05,600061.SH,0.0018094917,245
2023-07-05,600062.SH,-0.0025575904,582
2023-07-05,600066.SH,-0.0064604436,732
2023-07-05,600089.SH,0.0010915438,291
2023-07-05,600095.SH,-0.0030305404,604
2023-07-05,600109.SH,0.0018778138,239
2023-07-05,600111.SH,0.0146051105,10
2023-07-05,600115.SH,0.004304761,90
2023-07-05,600126.SH,0.0034952299,134
2023-07-05,600131.SH,-0.0034855208,625
2023-07-05,600132.SH,-1.7624872e-05,400
2023-07-05,600141.SH,-0.0014210164,511
2023-07-05,600143.SH,0.0035356986,128
2023-07-05,600150.SH,-0.012501363,782
2023-07-05,600160.SH,-0.004081709,648
2023-07-05,600160.SH,-0.004081709,648
2023-07-05,600161.SH,0.0027409273,176
2023-07-05,600166.SH,0.006055825,50
2023-07-05,600171.SH,-0.0006056929,450
2023-07-05,600171.SH,-0.0006056929,450
2023-07-05,600176.SH,0.0007457582,312
2023-07-05,600177.SH,0.0018605923,242
2023-07-05,600183.SH,0.0024709695,194
2023-07-05,600188.SH,0.004952948,71
2023-07-05,600196.SH,-0.0011701385,496
2023-07-05,600196.SH,-0.0011701385,496
2023-07-05,600208.SH,0.0005142503,341
2023-07-05,600219.SH,0.00058415905,333
2023-07-05,600233.SH,-0.0017944911,538
2023-07-05,600276.SH,-0.0069922595,745
2023-07-05,600282.SH,0.0038307798,115
2023-07-05,600295.SH,-0.0011664404,494
2023-07-05,600295.SH,-0.0011664404,494
2023-07-05,600298.SH,-0.005883757,710
2023-07-05,600298.SH,-0.005883757,710
2023-07-05,600299.SH,-0.00053589116,445
2023-07-05,600309.SH,-0.0067942264,743
2023-07-05,600309.SH,-0.0067942264,743
2023-07-05,600312.SH,-0.0072225654,746
2023-07-05,600316.SH,-0.0017082063,530
2023-07-05,600329.SH,0.0030215357,156
2023-07-05,600332.SH,-0.00014202889,408
2023-07-05,600339.SH,0.0019828742,233
2023-07-05,600346.SH,-0.0010094463,483
2023-07-05,600348.SH,0.0029008365,161
2023-07-05,600348.SH,0.0029008365,161
2023-07-05,600352.SH,0.0007217697,314
2023-07-05,600362.SH,0.00062084896,326
2023-07-05,600362.SH,0.00062084896,326
2023-07-05,600363.SH,-0.004828329,674
2023-07-05,600363.SH,-0.004828329,674
2023-07-05,600369.SH,0.0013738595,275
2023-07-05,600372.SH,-0.00014318022,409
2023-07-05,600377.SH,-0.0031503974,614
2023-07-05,600378.SH,0.00063233764,324
2023-07-05,600380.SH,-0.0042717345,655
2023-07-05,600390.SH,0.0019785247,234
2023-07-05,600392.SH,0.0130316885,15
2023-07-05,600392.SH,0.0130316885,15
2023-07-05,600398.SH,-1.993365e-05,401
2023-07-05,600406.SH,-0.005713165,706
2023-07-05,600415.SH,0.004602366,79
2023-07-05,600426.SH,-0.0058900793,713
2023-07-05,600435.SH,9.4711104e-05,384
2023-07-05,600436.SH,-0.0044223876,663
2023-07-05,600438.SH,-0.00052955956,444
2023-07-05,600460.SH,-0.0017277471,535
2023-07-05,600482.SH,-0.015103287,787
2023-07-05,600483.SH,-0.005162614,688
2023-07-05,600483.SH,-0.005162614,688
2023-07-05,600486.SH,-0.0024643694,573
2023-07-05,600489.SH,0.0013561003,276
2023-07-05,600497.SH,0.019023754,6
2023-07-05,600498.SH,-0.0039795637,645
2023-07-05,600499.SH,0.0012326022,284
2023-07-05,600511.SH,-0.00038088384,430
2023-07-05,600515.SH,-0.0042002024,652
2023-07-05,600516.SH,0.00080963684,307
2023-07-05,600517.SH,0.0032450971,149
2023-07-05,600519.SH,-0.0060288743,720
2023-07-05,600521.SH,-0.0007489119,458
2023-07-05,600521.SH,-0.0007489119,458
2023-07-05,600522.SH,-0.0063379514,729
2023-07-05,600528.SH,-0.0006306491,454
2023-07-05,600535.SH,-4.220208e-06,398
2023-07-05,600536.SH,-0.0050981264,687
2023-07-05,600546.SH,-0.00027048856,420
2023-07-05,600547.SH,0.0038147627,116
2023-07-05,600549.SH,0.013080547,14
2023-07-05,600562.SH,-0.0012116564,502
2023-07-05,600562.SH,-0.0012116564,502
2023-07-05,600563.SH,-0.0013929172,510
2023-07-05,600566.SH,-0.0028202308,595
2023-07-05,600570.SH,0.0032244162,150
2023-07-05,600578.SH,-0.00027857148,424
2023-07-05,600580.SH,-0.00652117,736
2023-07-05,600580.SH,-0.00652117,736
2023-07-05,600582.SH,-0.0042746044,656
2023-07-05,600583.SH,0.004213544,102
2023-07-05,600584.SH,-0.0010695423,487
2023-07-05,600585.SH,-0.006156662,725
2023-07-05,600588.SH,0.00020460284,373
2023-07-05,600598.SH,0.004416017,85
2023-07-05,600600.SH,-0.0052416045,691
2023-07-05,600601.SH,0.008021674,33
2023-07-05,600601.SH,0.008021674,33
2023-07-05,600602.SH,-0.00014942637,414
2023-07-05,600606.SH,0.0053201322,63
2023-07-05,600637.SH,0.0008700441,301
2023-07-05,600642.SH,0.0017602767,249
2023-07-05,600655.SH,0.0017119906,251
2023-07-05,600660.SH,-0.0047655986,670
2023-07-05,600663.SH,0.0066629015,42
2023-07-05,600663.SH,0.0066629015,42
2023-07-05,600673.SH,-0.0001706915,417
2023-07-05,600674.SH,-0.0022282526,558
2023-07-05,600688.SH,-0.0001557797,415
2023-07-05,600690.SH,-0.0024245766,569
2023-07-05,600704.SH,-0.00014869522,412
2023-07-05,600704.SH,-0.00014869522,412
2023-07-05,600707.SH,0.013710813,13
2023-07-05,600737.SH,0.004384263,87
2023-07-05,600739.SH,0.004837721,72
2023-07-05,600741.SH,0.00075227086,311
2023-07-05,600754.SH,0.0035063946,133
2023-07-05,600760.SH,-0.0065704538,739
2023-07-05,600763.SH,0.00015279342,376
2023-07-05,600763.SH,0.00015279342,376
2023-07-05,600764.SH,-0.0063719708,730
2023-07-05,600765.SH,-0.0047707427,671
2023-07-05,600795.SH,-0.00092161057,477
2023-07-05,600801.SH,0.00036677925,366
2023-07-05,600803.SH,-0.0004489117,439
2023-07-05,600808.SH,0.0005142503,341
2023-07-05,600809.SH,0.00015905505,375
2023-07-05,600816.SH,-0.001977295,548
2023-07-05,600816.SH,-0.001977295,548
2023-07-05,600820.SH,0.0022352377,216
2023-07-05,600845.SH,-0.006493743,735
2023-07-05,600848.SH,0.003466812,136
2023-07-05,600862.SH,-0.006055158,721
2023-07-05,600863.SH,0.004282908,91
2023-07-05,600871.SH,0.0004149995,355
2023-07-05,600873.SH,0.0008567178,304
2023-07-05,600875.SH,-0.0048342743,676
2023-07-05,600879.SH,-0.0016386955,522
2023-07-05,600884.SH,-0.00033223524,426
2023-07-05,600885.SH,-0.0064719217,733
2023-07-05,600886.SH,0.00083852996,306
2023-07-05,600887.SH,-0.002540061,581
2023-07-05,600893.SH,-0.0018226139,540
2023-07-05,600900.SH,-0.0030338347,606
2023-07-05,600901.SH,0.0032551272,145
2023-07-05,600905.SH,0.00038024964,363
2023-07-05,600905.SH,0.00038024964,363
2023-07-05,600906.SH,0.0004149995,355
2023-07-05,600906.SH,0.0004149995,355
2023-07-05,600909.SH,-0.000880732,476
2023-07-05,600918.SH,-0.00039680136,433
2023-07-05,600919.SH,0.0020515556,224
2023-07-05,600926.SH,0.0037352075,118
2023-07-05,600927.SH,0.0012279946,287
2023-07-05,600938.SH,0.0037286023,121
2023-07-05,600941.SH,0.0033218525,141
2023-07-05,600958.SH,-0.0018056615,539
2023-07-05,600959.SH,9.9905454e-05,383
2023-07-05,600967.SH,-0.0039852723,646
2023-07-05,600968.SH,0.002799925,171
2023-07-05,600970.SH,-0.00541026,693
2023-07-05,600977.SH,-0.00054707244,446
2023-07-05,600985.SH,0.0028595186,170
2023-07-05,600988.SH,0.00065647875,322
2023-07-05,600988.SH,0.00065647875,322
2023-07-05,600989.SH,0.0012914705,280
2023-07-05,600995.SH,-0.0015004937,516
2023-07-05,600998.SH,0.00086334714,303
2023-07-05,600999.SH,0.0021044002,222
2023-07-05,601000.SH,0.0027668532,175
2023-07-05,601006.SH,0.004186803,105
2023-07-05,601009.SH,-0.0019199152,546
2023-07-05,601012.SH,0.0004886873,345
2023-07-05,601016.SH,0.0017954094,247
2023-07-05,601018.SH,0.00026986445,369
2023-07-05,601019.SH,0.0042257714,98
2023-07-05,601019.SH,0.0042257714,98
2023-07-05,601021.SH,-0.0026957584,592
2023-07-05,601058.SH,-0.006725528,742
2023-07-05,601059.SH,-0.0030962303,609
2023-07-05,601061.SH,0.0018367837,243
2023-07-05,601066.SH,-0.0035062884,628
2023-07-05,601077.SH,0.0032475067,147
2023-07-05,601077.SH,0.0032475067,147
2023-07-05,601088.SH,0.0028996714,163
2023-07-05,601098.SH,0.0002315024,372
2023-07-05,601100.SH,-0.0077251378,754
2023-07-05,601100.SH,-0.0077251378,754
2023-07-05,601106.SH,0.00038567203,361
2023-07-05,601108.SH,-0.0011558789,492
2023-07-05,601111.SH,0.0032660363,144
2023-07-05,601117.SH,-0.00076930487,460
2023-07-05,601118.SH,0.0030443107,155
2023-07-05,601128.SH,0.00478898,76
2023-07-05,601136.SH,-0.0032598285,619
2023-07-05,601138.SH,-0.00072252343,455
2023-07-05,601139.SH,-0.0035278792,629
2023-07-05,601155.SH,0.0026430832,179
2023-07-05,601162.SH,0.00041936582,353
2023-07-05,601166.SH,-0.0032968814,620
2023-07-05,601168.SH,0.0025372377,191
2023-07-05,601169.SH,0.005747263,56
2023-07-05,601179.SH,0.00088551926,300
2023-07-05,601186.SH,0.0017135246,250
2023-07-05,601198.SH,-0.0004960511,442
2023-07-05,601211.SH,0.0018778138,239
2023-07-05,601212.SH,0.002371289,200
2023-07-05,601212.SH,0.002371289,200
2023-07-05,601216.SH,0.001624084,257
2023-07-05,601225.SH,0.0020761888,223
2023-07-05,601228.SH,0.002320279,204
2023-07-05,601229.SH,-0.00079845433,467
2023-07-05,601231.SH,0.003881356,114
2023-07-05,601233.SH,0.0029808758,158
2023-07-05,601236.SH,0.00040548338,360
2023-07-05,601238.SH,0.008608743,32
2023-07-05,601288.SH,0.0041721417,106
2023-07-05,601298.SH,-0.002443089,570
2023-07-05,601318.SH,0.0034185115,137
2023-07-05,601319.SH,0.004075872,108
2023-07-05,601328.SH,0.00460446,78
2023-07-05,601333.SH,0.00075697096,309
2023-07-05,601333.SH,0.00075697096,309
2023-07-05,601336.SH,-0.004826965,673
2023-07-05,601360.SH,0.085617736,2
2023-07-05,601377.SH,0.0015949553,261
2023-07-05,601377.SH,0.0015949553,261
2023-07-05,601390.SH,0.0012351791,283
2023-07-05,601398.SH,0.002879928,165
2023-07-05,601399.SH,0.00037788152,365
2023-07-05,601456.SH,0.00043340772,351
2023-07-05,601555.SH,0.0061828084,48
2023-07-05,601567.SH,0.0021192331,220
2023-07-05,601577.SH,0.0028882034,164
2023-07-05,601598.SH,0.0024318702,195
2023-07-05,601600.SH,0.0042599468,93
2023-07-05,601601.SH,0.0038823127,113
2023-07-05,601607.SH,0.0004779644,346
2023-07-05,601608.SH,0.00093027094,297
2023-07-05,601611.SH,-0.001081313,488
2023-07-05,601615.SH,-0.0025007604,578
2023-07-05,601618.SH,0.002407946,199
2023-07-05,601628.SH,0.003887211,111
2023-07-05,601633.SH,0.001228332,286
2023-07-05,601658.SH,0.001562531,268
2023-07-05,601666.SH,-0.00038568594,431
2023-07-05,601668.SH,0.002511992,193
2023-07-05,601669.SH,-0.0024972418,577
2023-07-05,601688.SH,2.505914e-05,394
