date,stock_code,prediction,pred_rank
2024-01-26,000568.SZ,-0.013178165,41
2024-01-26,000651.SZ,-0.0038924739,20
2024-01-26,000725.SZ,-0.00070491387,4
2024-01-26,000858.SZ,-0.012144335,38
2024-01-26,002027.SZ,-0.010108719,29
2024-01-26,002142.SZ,-0.010851865,32
2024-01-26,002230.SZ,-0.018119609,47
2024-01-26,002304.SZ,0.0013829676,1
2024-01-26,002352.SZ,-0.0121014565,37
2024-01-26,002415.SZ,-0.013756881,42
2024-01-26,002475.SZ,-0.020163955,49
2024-01-26,002594.SZ,-0.004368203,22
2024-01-26,002714.SZ,-0.014273683,43
2024-01-26,300015.SZ,-0.0035788235,17
2024-01-26,300059.SZ,-0.007949512,28
2024-01-26,300750.SZ,-0.019181198,48
2024-01-26,300760.SZ,-0.014283499,44
2024-01-26,600000.SH,-0.0010423987,6
2024-01-26,600028.SH,-0.01199352,36
2024-01-26,600030.SH,-0.002127211,11
2024-01-26,600031.SH,-0.0023949957,12
2024-01-26,600036.SH,0.001310037,2
2024-01-26,600050.SH,-0.011775567,35
2024-01-26,600104.SH,-0.0029629022,13
2024-01-26,600276.SH,-0.007855052,27
2024-01-26,600309.SH,-0.010890469,33
2024-01-26,600438.SH,-0.0046493756,23
2024-01-26,600519.SH,-0.012954491,40
2024-01-26,600585.SH,-0.0013318204,9
2024-01-26,600690.SH,-0.0013133518,8
2024-01-26,600809.SH,-0.0054524373,25
2024-01-26,600887.SH,-0.003299358,15
2024-01-26,600900.SH,-0.003038068,14
2024-01-26,601012.SH,-0.0036275133,19
2024-01-26,601138.SH,-0.021354966,50
2024-01-26,601166.SH,-0.00625579,26
2024-01-26,601225.SH,0.00092010014,3
2024-01-26,601288.SH,-0.0015330774,10
2024-01-26,601318.SH,-0.0035610772,16
2024-01-26,601398.SH,-0.0040214937,21
2024-01-26,601601.SH,-0.012636418,39
2024-01-26,601668.SH,-0.01080653,31
2024-01-26,601857.SH,-0.017629353,45
2024-01-26,601888.SH,-0.017714154,46
2024-01-26,601899.SH,-0.0047481135,24
2024-01-26,601919.SH,-0.011487541,34
2024-01-26,601939.SH,-0.0036204262,18
2024-02-02,000001.SZ,0.0025998675,7
2024-02-02,000002.SZ,-0.0074547594,34
2024-02-02,000333.SZ,-0.0007170448,22
2024-02-02,000568.SZ,-0.0017543483,27
2024-02-02,000651.SZ,0.002126068,8
2024-02-02,000725.SZ,-0.0011100516,23
2024-02-02,000858.SZ,-0.006092999,32
2024-02-02,002027.SZ,-0.0020012527,28
2024-02-02,002142.SZ,-0.008935974,40
2024-02-02,002230.SZ,-0.01317817,48
2024-02-02,002304.SZ,0.005438608,2
2024-02-02,002352.SZ,-0.008991994,41
2024-02-02,002415.SZ,-0.001675841,25
2024-02-02,002475.SZ,-0.0007012627,21
2024-02-02,002594.SZ,0.00075579976,13
2024-02-02,002714.SZ,-0.0017000122,26
2024-02-02,300015.SZ,0.0033571906,5
2024-02-02,300059.SZ,-0.008156287,37
2024-02-02,300750.SZ,-0.007995773,35
2024-02-02,300760.SZ,-0.007017653,33
2024-02-02,600000.SH,0.0008585575,12
2024-02-02,600028.SH,-0.009073241,42
2024-02-02,600030.SH,-0.0023447839,29
2024-02-02,600031.SH,-0.00061249104,19
2024-02-02,600036.SH,0.00093113777,11
2024-02-02,600050.SH,-0.012380091,47
2024-02-02,600104.SH,0.00020272928,17
2024-02-02,600276.SH,0.005544014,1
2024-02-02,600309.SH,-0.008719296,39
2024-02-02,600438.SH,-0.0057886667,31
2024-02-02,600519.SH,-0.0080591515,36
2024-02-02,600585.SH,0.0013737673,10
2024-02-02,600690.SH,0.00028691604,16
2024-02-02,600809.SH,-0.008541264,38
2024-02-02,600887.SH,0.0006531136,14
2024-02-02,600900.SH,-0.0006203682,20
2024-02-02,601012.SH,0.0047107344,3
2024-02-02,601138.SH,-0.018671932,50
2024-02-02,601166.SH,-0.0013005654,24
2024-02-02,601225.SH,0.0014202794,9
2024-02-02,601288.SH,0.0035889205,4
2024-02-02,601318.SH,0.00030050002,15
2024-02-02,601398.SH,0.002744836,6
2024-02-02,601601.SH,-0.013473616,49
2024-02-02,601668.SH,-0.010774209,45
2024-02-02,601857.SH,-0.011718926,46
2024-02-02,601888.SH,-0.009122383,43
2024-02-02,601899.SH,-0.003599968,30
2024-02-02,601919.SH,-0.010170036,44
2024-02-02,601939.SH,-0.0006109788,18
2024-02-19,000001.SZ,-9.310826e-05,30
2024-02-19,000002.SZ,-0.0072561456,46
2024-02-19,000333.SZ,0.012093981,3
2024-02-19,000568.SZ,0.0027427212,22
2024-02-19,000651.SZ,0.0037399689,19
2024-02-19,000725.SZ,-0.0038014462,40
2024-02-19,000858.SZ,-0.00020088811,31
2024-02-19,002027.SZ,-0.0024028486,35
2024-02-19,002142.SZ,0.0073610935,9
2024-02-19,002230.SZ,0.0034765317,21
2024-02-19,002304.SZ,0.011616098,4
2024-02-19,002352.SZ,-0.0026821906,36
2024-02-19,002415.SZ,0.00013302607,29
2024-02-19,002475.SZ,-0.0043411995,43
2024-02-19,002594.SZ,0.0075049005,8
2024-02-19,002714.SZ,-0.00059664395,32
2024-02-19,300015.SZ,0.00028005886,28
2024-02-19,300059.SZ,-0.006263201,44
2024-02-19,300750.SZ,-0.0036579927,39
2024-02-19,300760.SZ,-0.008655887,50
2024-02-19,600000.SH,0.0024775993,24
2024-02-19,600028.SH,-0.00357262,38
2024-02-19,600030.SH,0.0041394234,17
2024-02-19,600031.SH,-0.0014511958,34
2024-02-19,600036.SH,0.007762881,7
2024-02-19,600050.SH,-0.007467559,47
2024-02-19,600104.SH,0.0015781951,26
2024-02-19,600276.SH,-0.0042645945,42
2024-02-19,600309.SH,-0.006653792,45
2024-02-19,600438.SH,0.0017477795,25
2024-02-19,600519.SH,-0.0029271503,37
2024-02-19,600585.SH,0.0035407657,20
2024-02-19,600690.SH,0.014274109,2
2024-02-19,600809.SH,-0.0009956419,33
2024-02-19,600887.SH,0.005608824,10
2024-02-19,600900.SH,0.0048046005,13
2024-02-19,601012.SH,0.0043275356,15
2024-02-19,601138.SH,0.029708836,1
2024-02-19,601166.SH,0.008000711,6
2024-02-19,601225.SH,0.005011054,12
2024-02-19,601288.SH,0.0043621166,14
2024-02-19,601318.SH,0.004003753,18
2024-02-19,601398.SH,0.008572531,5
2024-02-19,601601.SH,-0.008526808,49
2024-02-19,601668.SH,0.0042978646,16
2024-02-19,601857.SH,-0.008226295,48
2024-02-19,601888.SH,-0.0038960145,41
2024-02-19,601899.SH,0.00034671513,27
2024-02-19,601919.SH,0.002645214,23
2024-02-19,601939.SH,0.005450018,11
2024-02-26,000001.SZ,-0.010471815,49
2024-02-26,000002.SZ,-0.0007217637,20
2024-02-26,000333.SZ,0.0007921302,15
2024-02-26,000568.SZ,-0.006851023,44
2024-02-26,000651.SZ,0.0014382857,13
2024-02-26,000725.SZ,-0.0042414735,40
2024-02-26,000858.SZ,0.0005613406,17
2024-02-26,002027.SZ,-0.004023859,39
2024-02-26,002142.SZ,-0.00397358,38
2024-02-26,002230.SZ,-0.009738272,48
2024-02-26,002304.SZ,0.005475946,7
2024-02-26,002352.SZ,-0.009576995,47
2024-02-26,002415.SZ,-0.0023737948,25
2024-02-26,002475.SZ,0.0231864,1
2024-02-26,002594.SZ,0.0070590265,3
2024-02-26,002714.SZ,-0.0033656089,32
2024-02-26,300015.SZ,0.0061172238,5
2024-02-26,300059.SZ,-0.001452837,23
2024-02-26,300750.SZ,-0.0037298203,36
2024-02-26,300760.SZ,-0.002630688,27
2024-02-26,600000.SH,-0.0056715705,42
2024-02-26,600028.SH,-0.005704721,43
2024-02-26,600030.SH,-0.004260385,41
2024-02-26,600031.SH,-0.0027370309,29
2024-02-26,600036.SH,-0.0032308036,31
2024-02-26,600050.SH,-0.008403116,45
2024-02-26,600104.SH,-0.0023968902,26
2024-02-26,600276.SH,0.000115293384,18
2024-02-26,600309.SH,0.001308054,14
2024-02-26,600438.SH,0.00171129,12
2024-02-26,600519.SH,0.0053358967,9
2024-02-26,600585.SH,-0.0019992834,24
2024-02-26,600690.SH,0.0060870303,6
2024-02-26,600809.SH,0.0005627533,16
2024-02-26,600887.SH,-0.0029995278,30
2024-02-26,600900.SH,-6.1857572e-06,19
2024-02-26,601012.SH,0.014718567,2
2024-02-26,601138.SH,-0.012842089,50
2024-02-26,601166.SH,-0.0012354851,22
2024-02-26,601225.SH,-0.0026379547,28
2024-02-26,601288.SH,-0.0038017642,37
2024-02-26,601318.SH,0.0054271477,8
2024-02-26,601398.SH,-0.003393872,33
2024-02-26,601601.SH,-0.009010888,46
2024-02-26,601668.SH,-0.0037134385,35
2024-02-26,601857.SH,0.0067433575,4
2024-02-26,601888.SH,0.003669213,10
2024-02-26,601899.SH,-0.0035715394,34
2024-02-26,601919.SH,-0.00085121393,21
2024-02-26,601939.SH,0.002540787,11
2024-03-04,000001.SZ,-0.006799084,40
2024-03-04,000002.SZ,0.00026040548,10
2024-03-04,000333.SZ,0.0025535307,7
2024-03-04,000568.SZ,-0.008399422,43
2024-03-04,000651.SZ,-8.255196e-06,11
2024-03-04,000725.SZ,-0.0022851664,20
2024-03-04,000858.SZ,-0.003135274,25
2024-03-04,002027.SZ,-0.0021863324,19
2024-03-04,002142.SZ,0.00547214,3
2024-03-04,002230.SZ,-0.013209993,48
2024-03-04,002304.SZ,-0.009270631,44
2024-03-04,002352.SZ,-0.016300624,50
2024-03-04,002415.SZ,-0.0033611916,28
2024-03-04,002475.SZ,0.007959737,2
2024-03-04,002594.SZ,-0.013290499,49
2024-03-04,002714.SZ,-0.003909031,30
2024-03-04,300015.SZ,-0.007960423,42
2024-03-04,300059.SZ,-0.006639924,39
2024-03-04,300750.SZ,-0.011142868,46
2024-03-04,300760.SZ,-0.0061621806,38
2024-03-04,600000.SH,-0.003097083,24
2024-03-04,600028.SH,-0.0005022029,13
2024-03-04,600030.SH,-0.0027915658,21
2024-03-04,600031.SH,-0.004523643,34
2024-03-04,600036.SH,-0.006047457,37
2024-03-04,600050.SH,0.0007821706,9
2024-03-04,600104.SH,-0.00058844866,14
2024-03-04,600276.SH,-0.007219824,41
2024-03-04,600309.SH,-0.0032120566,26
2024-03-04,600438.SH,-0.00968698,45
2024-03-04,600519.SH,0.0047864914,4
2024-03-04,600585.SH,-0.0039100777,31
2024-03-04,600690.SH,-0.0010768146,15
2024-03-04,600809.SH,-0.0039379443,32
2024-03-04,600887.SH,-0.00027093853,12
2024-03-04,600900.SH,-0.0019226798,17
2024-03-04,601012.SH,-0.011316247,47
2024-03-04,601138.SH,0.122519694,1
2024-03-04,601166.SH,-0.0032511821,27
2024-03-04,601225.SH,-0.0039548664,33
2024-03-04,601288.SH,-0.0010768146,15
2024-03-04,601318.SH,0.0039851833,5
2024-03-04,601398.SH,-0.0037382813,29
2024-03-04,601601.SH,0.0011594899,8
2024-03-04,601668.SH,-0.003006345,23
2024-03-04,601857.SH,-0.00283151,22
2024-03-04,601888.SH,-0.0021156038,18
2024-03-04,601899.SH,0.002711017,6
2024-03-04,601919.SH,-0.0054239808,36
2024-03-04,601939.SH,-0.004932584,35
2024-03-11,000001.SZ,-0.0067549483,43
2024-03-11,000002.SZ,0.007366032,3
2024-03-11,000333.SZ,0.0026581525,11
2024-03-11,000568.SZ,0.009956604,1
2024-03-11,000651.SZ,0.00307802,9
2024-03-11,000725.SZ,-0.0039716708,26
2024-03-11,000858.SZ,-0.0001858741,19
2024-03-11,002027.SZ,0.00047814808,18
2024-03-11,002142.SZ,-0.0037392494,25
2024-03-11,002230.SZ,0.0025900807,12
2024-03-11,002304.SZ,0.0017433297,14
2024-03-11,002352.SZ,0.003865511,8
2024-03-11,002415.SZ,-0.007547164,48
2024-03-11,002475.SZ,0.001393793,15
2024-03-11,002594.SZ,-0.0017826522,23
2024-03-11,002714.SZ,-0.00047919125,20
2024-03-11,300015.SZ,0.0041675144,7
2024-03-11,300059.SZ,0.002384937,13
2024-03-11,300750.SZ,-0.0053427904,33
2024-03-11,300760.SZ,-0.001451908,21
2024-03-11,600000.SH,-0.0067617027,44
2024-03-11,600028.SH,-0.0067391545,42
2024-03-11,600030.SH,-0.00536371,34
2024-03-11,600031.SH,-0.004879081,30
2024-03-11,600036.SH,-0.0063921246,39
2024-03-11,600050.SH,-0.007664276,49
2024-03-11,600104.SH,-0.004550206,29
2024-03-11,600276.SH,0.0030546393,10
2024-03-11,600309.SH,0.0077469735,2
2024-03-11,600438.SH,-0.00488002,31
2024-03-11,600519.SH,0.005275501,6
2024-03-11,600585.SH,-0.0050164685,32
2024-03-11,600690.SH,-0.0068902443,46
2024-03-11,600809.SH,0.0011342716,16
2024-03-11,600887.SH,-0.006836429,45
2024-03-11,600900.SH,-0.0065239244,40
2024-03-11,601012.SH,0.005444083,5
2024-03-11,601138.SH,0.0071437787,4
2024-03-11,601166.SH,-0.009334787,50
2024-03-11,601225.SH,-0.004252883,28
2024-03-11,601288.SH,-0.005643034,35
2024-03-11,601318.SH,-0.0040885247,27
2024-03-11,601398.SH,-0.006144364,38
2024-03-11,601601.SH,-0.0017337142,22
2024-03-11,601668.SH,-0.0066985344,41
2024-03-11,601857.SH,-0.006065816,37
2024-03-11,601888.SH,-0.0024328341,24
2024-03-11,601899.SH,0.0010401127,17
2024-03-11,601919.SH,-0.00593283,36
2024-03-11,601939.SH,-0.007244292,47
2024-03-18,000001.SZ,-0.006785016,45
2024-03-18,000002.SZ,0.007908054,5
2024-03-18,000333.SZ,0.0069172685,6
2024-03-18,000568.SZ,-0.0044277324,29
2024-03-18,000651.SZ,-0.0018795365,17
2024-03-18,000725.SZ,-0.005604699,38
2024-03-18,000858.SZ,-0.0019323595,18
2024-03-18,002027.SZ,-0.0033084762,23
2024-03-18,002142.SZ,0.00038123998,12
2024-03-18,002230.SZ,-0.0032383623,22
2024-03-18,002304.SZ,0.008866502,4
2024-03-18,002352.SZ,-0.0019358816,19
2024-03-18,002415.SZ,-0.0036646368,26
2024-03-18,002475.SZ,0.0054446906,8
2024-03-18,002594.SZ,-0.0050603966,35
2024-03-18,002714.SZ,-0.0011901939,14
2024-03-18,300015.SZ,0.0057326416,7
2024-03-18,300059.SZ,-0.0012199085,15
2024-03-18,300750.SZ,-0.0065922937,44
2024-03-18,300760.SZ,0.010269899,2
2024-03-18,600000.SH,-0.00854417,49
2024-03-18,600028.SH,-0.0058087334,40
2024-03-18,600030.SH,-0.0035590176,25
2024-03-18,600031.SH,-0.002597554,21
2024-03-18,600036.SH,-0.0065084733,43
2024-03-18,600050.SH,-0.006091127,41
2024-03-18,600104.SH,-0.0052132662,36
2024-03-18,600276.SH,-0.0015187636,16
2024-03-18,600309.SH,0.0007727429,11
2024-03-18,600438.SH,-0.0043225787,28
2024-03-18,600519.SH,0.009305066,3
2024-03-18,600585.SH,-0.0034682914,24
2024-03-18,600690.SH,-0.005675671,39
2024-03-18,600809.SH,0.0023836482,10
2024-03-18,600887.SH,-0.004941964,33
2024-03-18,600900.SH,-0.007205067,47
2024-03-18,601012.SH,-0.0006412297,13
2024-03-18,601138.SH,0.09541476,1
2024-03-18,601166.SH,-0.008934254,50
2024-03-18,601225.SH,-0.0047392575,31
2024-03-18,601288.SH,-0.008084572,48
2024-03-18,601318.SH,-0.0070074513,46
2024-03-18,601398.SH,-0.0054683103,37
2024-03-18,601601.SH,0.0035852473,9
2024-03-18,601668.SH,-0.0041621667,27
2024-03-18,601857.SH,-0.0024012807,20
2024-03-18,601888.SH,-0.004437783,30
2024-03-18,601899.SH,-0.0062549156,42
2024-03-18,601919.SH,-0.0049881474,34
2024-03-18,601939.SH,-0.004938708,32
2024-03-25,000001.SZ,-0.0074382722,47
2024-03-25,000002.SZ,0.00035561796,12
2024-03-25,000333.SZ,0.00051163306,11
2024-03-25,000568.SZ,-0.0028453798,22
2024-03-25,000651.SZ,0.0018587364,7
2024-03-25,000725.SZ,-0.005796007,43
2024-03-25,000858.SZ,0.0016319078,8
2024-03-25,002027.SZ,-0.007854484,48
2024-03-25,002142.SZ,-0.0032715942,24
2024-03-25,002230.SZ,-0.0009562256,14
2024-03-25,002304.SZ,0.007807805,1
2024-03-25,002352.SZ,-0.0015253071,15
2024-03-25,002415.SZ,-0.003051208,23
2024-03-25,002475.SZ,-0.008309186,50
2024-03-25,002594.SZ,-0.0043116156,33
2024-03-25,002714.SZ,-0.005545673,41
2024-03-25,300015.SZ,-0.002555749,20
2024-03-25,300059.SZ,-0.0020416025,17
2024-03-25,300750.SZ,0.0029422033,6
2024-03-25,300760.SZ,0.0072244825,2
2024-03-25,600000.SH,-0.0044311145,36
2024-03-25,600028.SH,-0.006101109,46
2024-03-25,600030.SH,-0.0006656065,13
2024-03-25,600031.SH,-0.0033175354,25
2024-03-25,600036.SH,-0.0027252745,21
2024-03-25,600050.SH,-0.004216313,31
2024-03-25,600104.SH,-0.0042559556,32
2024-03-25,600276.SH,-0.0043290122,34
2024-03-25,600309.SH,0.0006482749,10
2024-03-25,600438.SH,-0.004570562,37
2024-03-25,600519.SH,0.005945418,4
2024-03-25,600585.SH,-0.005547588,42
2024-03-25,600690.SH,-0.0024997594,19
2024-03-25,600809.SH,-0.0038259623,27
2024-03-25,600887.SH,-0.0055266386,40
2024-03-25,600900.SH,-0.0054823654,39
2024-03-25,601012.SH,-0.0020081813,16
2024-03-25,601138.SH,-0.007979053,49
2024-03-25,601166.SH,-0.006091154,45
2024-03-25,601225.SH,-0.0037125358,26
2024-03-25,601288.SH,-0.0023907335,18
2024-03-25,601318.SH,-0.0044112667,35
2024-03-25,601398.SH,-0.004033805,28
2024-03-25,601601.SH,0.0035019065,5
2024-03-25,601668.SH,-0.0041074385,29
2024-03-25,601857.SH,-0.004186076,30
2024-03-25,601888.SH,0.006005087,3
2024-03-25,601899.SH,-0.005806626,44
2024-03-25,601919.SH,-0.0053697573,38
2024-03-25,601939.SH,0.00086550816,9
2024-04-01,000001.SZ,-0.0033553338,34
2024-04-01,000002.SZ,-0.010528329,48
2024-04-01,000333.SZ,0.00080201746,7
2024-04-01,000568.SZ,-0.005351077,43
2024-04-01,000651.SZ,-0.00040718785,11
2024-04-01,000725.SZ,-0.0015332004,18
2024-04-01,000858.SZ,-0.0016157681,19
2024-04-01,002027.SZ,-0.0057457048,44
2024-04-01,002142.SZ,-0.0031490535,32
2024-04-01,002230.SZ,-0.00049338955,13
2024-04-01,002304.SZ,-0.0030547353,30
2024-04-01,002352.SZ,-0.006655636,45
2024-04-01,002415.SZ,-0.0013753579,16
2024-04-01,002475.SZ,0.00017661943,9
2024-04-01,002594.SZ,0.0048407386,5
2024-04-01,002714.SZ,-0.003388933,35
2024-04-01,300015.SZ,-0.0047370815,40
2024-04-01,300059.SZ,-0.006823374,46
2024-04-01,300750.SZ,0.0055722385,4
2024-04-01,300760.SZ,0.007401266,2
2024-04-01,600000.SH,-0.0022354457,26
2024-04-01,600028.SH,-0.0038962732,36
2024-04-01,600030.SH,-0.0013953005,17
2024-04-01,600031.SH,-0.0030607593,31
2024-04-01,600036.SH,-0.0016838212,20
2024-04-01,600050.SH,-0.004933354,41
2024-04-01,600104.SH,-0.0026801315,28
2024-04-01,600276.SH,0.001428388,6
2024-04-01,600309.SH,-7.311134e-05,10
2024-04-01,600438.SH,-0.010596218,49
2024-04-01,600519.SH,0.005728843,3
2024-04-01,600585.SH,-0.005297776,42
2024-04-01,600690.SH,0.00024506674,8
2024-04-01,600809.SH,-0.00043941772,12
2024-04-01,600887.SH,-0.0027594897,29
2024-04-01,600900.SH,-0.004631679,39
2024-04-01,601012.SH,-0.0011764127,15
2024-04-01,601138.SH,-0.0019505606,22
2024-04-01,601166.SH,-0.009051747,47
2024-04-01,601225.SH,-0.012457112,50
2024-04-01,601288.SH,-0.00439063,38
2024-04-01,601318.SH,-0.0018301391,21
2024-04-01,601398.SH,-0.0021390112,25
2024-04-01,601601.SH,-0.00094934204,14
2024-04-01,601668.SH,-0.0032654058,33
2024-04-01,601857.SH,-0.0023084786,27
2024-04-01,601888.SH,-0.0042170435,37
2024-04-01,601899.SH,0.031795662,1
2024-04-01,601919.SH,-0.0020651426,23
2024-04-01,601939.SH,-0.002090661,24
2024-04-10,000001.SZ,-0.001276855,20
2024-04-10,000002.SZ,-0.010642791,49
2024-04-10,000333.SZ,-0.0021195705,23
2024-04-10,000568.SZ,0.00077378785,11
2024-04-10,000651.SZ,-0.0025339944,28
2024-04-10,000725.SZ,-0.0016229801,21
2024-04-10,000858.SZ,0.013754663,1
2024-04-10,002027.SZ,-0.001028959,19
2024-04-10,002142.SZ,-0.0041395496,36
2024-04-10,002230.SZ,-0.008582299,48
2024-04-10,002304.SZ,-0.005827122,41
2024-04-10,002352.SZ,-0.0022910768,25
2024-04-10,002415.SZ,-0.004384899,37
2024-04-10,002475.SZ,-0.012149041,50
2024-04-10,002594.SZ,-0.0062385914,44
2024-04-10,002714.SZ,-0.0007272993,17
2024-04-10,300015.SZ,-0.0031758503,30
2024-04-10,300059.SZ,-0.0058566607,42
2024-04-10,300750.SZ,-0.0055068857,40
2024-04-10,300760.SZ,-0.0044295876,38
2024-04-10,600000.SH,-0.00032532393,15
2024-04-10,600028.SH,-0.0024725045,26
2024-04-10,600030.SH,-0.00023432173,13
2024-04-10,600031.SH,-0.0002729722,14
2024-04-10,600036.SH,-0.00044293466,16
2024-04-10,600050.SH,-0.005994733,43
2024-04-10,600104.SH,0.001365829,8
2024-04-10,600276.SH,0.0010310997,9
2024-04-10,600309.SH,0.002034991,6
2024-04-10,600438.SH,-0.006301885,45
2024-04-10,600519.SH,0.008987573,2
2024-04-10,600585.SH,0.0015522124,7
2024-04-10,600690.SH,0.0009836169,10
2024-04-10,600809.SH,0.00017259085,12
2024-04-10,600887.SH,-0.0037330026,33
2024-04-10,600900.SH,-0.0034558645,31
2024-04-10,601012.SH,-0.0065807607,46
2024-04-10,601138.SH,0.0026201801,5
2024-04-10,601166.SH,-0.0021294334,24
2024-04-10,601225.SH,-0.0047270446,39
2024-04-10,601288.SH,-0.00097232236,18
2024-04-10,601318.SH,-0.0019273073,22
2024-04-10,601398.SH,-0.0036939005,32
2024-04-10,601601.SH,-0.0025219864,27
2024-04-10,601668.SH,-0.003820781,34
2024-04-10,601857.SH,0.0026338836,4
2024-04-10,601888.SH,-0.007990263,47
2024-04-10,601899.SH,0.0043550376,3
2024-04-10,601919.SH,-0.0028073662,29
2024-04-10,601939.SH,-0.0038456602,35
2024-04-17,000001.SZ,-0.00033824684,40
2024-04-17,000002.SZ,-0.012303061,49
2024-04-17,000333.SZ,0.008580875,6
2024-04-17,000568.SZ,0.008716606,5
2024-04-17,000651.SZ,0.0020617633,26
2024-04-17,000725.SZ,0.00375298,22
2024-04-17,000858.SZ,-9.0492766e-05,37
2024-04-17,002027.SZ,0.0053140833,13
2024-04-17,002142.SZ,-0.000962803,41
2024-04-17,002230.SZ,0.0028047957,24
2024-04-17,002304.SZ,-0.0027399927,45
2024-04-17,002352.SZ,-0.0016687155,43
2024-04-17,002415.SZ,0.0041745636,19
2024-04-17,002475.SZ,-0.019341504,50
2024-04-17,002594.SZ,0.0023518945,25
2024-04-17,002714.SZ,0.011586763,3
2024-04-17,300015.SZ,-0.00020602753,39
2024-04-17,300059.SZ,0.00036087402,36
2024-04-17,300750.SZ,-0.004535754,47
2024-04-17,300760.SZ,0.011604427,2
2024-04-17,600000.SH,0.0045399284,17
2024-04-17,600028.SH,0.00092047954,33
2024-04-17,600030.SH,-0.0013634666,42
2024-04-17,600031.SH,0.00075517356,34
2024-04-17,600036.SH,0.0057160296,10
2024-04-17,600050.SH,0.0019367269,28
2024-04-17,600104.SH,0.0016963639,29
2024-04-17,600276.SH,-0.0034631586,46
2024-04-17,600309.SH,0.016900428,1
2024-04-17,600438.SH,0.0007046885,35
2024-04-17,600519.SH,0.007820007,8
2024-04-17,600585.SH,0.0015048975,32
2024-04-17,600690.SH,0.009054347,4
2024-04-17,600809.SH,0.0037312473,23
2024-04-17,600887.SH,0.0015704043,31
2024-04-17,600900.SH,0.0056438036,11
2024-04-17,601012.SH,-0.011194456,48
2024-04-17,601138.SH,0.0038935835,20
2024-04-17,601166.SH,0.004183738,18
2024-04-17,601225.SH,0.0016852636,30
2024-04-17,601288.SH,0.005312117,14
2024-04-17,601318.SH,-0.0025873578,44
2024-04-17,601398.SH,0.004963437,15
2024-04-17,601601.SH,0.002004706,27
2024-04-17,601668.SH,0.0037557273,21
2024-04-17,601857.SH,0.004943681,16
2024-04-17,601888.SH,-0.00017595637,38
2024-04-17,601899.SH,0.008199756,7
2024-04-17,601919.SH,0.0069345753,9
2024-04-17,601939.SH,0.005440794,12
2024-04-24,000001.SZ,-0.0007223484,35
2024-04-24,000002.SZ,0.025782613,2
2024-04-24,000333.SZ,0.009762915,6
2024-04-24,000568.SZ,-0.0062175984,49
2024-04-24,000651.SZ,0.0034708122,20
2024-04-24,000725.SZ,-0.001412961,39
2024-04-24,000858.SZ,-0.006697929,50
2024-04-24,002027.SZ,-0.0038193588,44
2024-04-24,002142.SZ,0.009206515,8
2024-04-24,002230.SZ,0.005638995,13
2024-04-24,002304.SZ,-8.01275e-05,34
2024-04-24,002352.SZ,0.0028403662,25
2024-04-24,002415.SZ,0.005590476,14
2024-04-24,002475.SZ,-0.004078788,47
2024-04-24,002594.SZ,-0.0035481711,43
2024-04-24,002714.SZ,0.0016642653,28
2024-04-24,300015.SZ,0.005234986,16
2024-04-24,300059.SZ,0.0032648991,22
2024-04-24,300750.SZ,0.00012279383,32
2024-04-24,300760.SZ,0.009977621,5
2024-04-24,600000.SH,0.0024530736,26
2024-04-24,600028.SH,-0.0009347885,37
2024-04-24,600030.SH,0.0009979182,31
2024-04-24,600031.SH,0.0055788825,15
2024-04-24,600036.SH,0.008204334,9
2024-04-24,600050.SH,-1.441608e-05,33
2024-04-24,600104.SH,-0.00096593006,38
2024-04-24,600276.SH,-0.0023813418,41
2024-04-24,600309.SH,0.00962528,7
2024-04-24,600438.SH,0.0020232028,27
2024-04-24,600519.SH,-0.0007440605,36
2024-04-24,600585.SH,0.005768959,11
2024-04-24,600690.SH,0.011247551,4
2024-04-24,600809.SH,-0.0027890967,42
2024-04-24,600887.SH,0.004036842,17
2024-04-24,600900.SH,0.0072992286,10
2024-04-24,601012.SH,-0.0018299103,40
2024-04-24,601138.SH,0.018630672,3
2024-04-24,601166.SH,0.00401762,18
2024-04-24,601225.SH,-0.005685179,48
2024-04-24,601288.SH,0.0029648386,23
2024-04-24,601318.SH,0.0037540507,19
2024-04-24,601398.SH,0.0029151428,24
2024-04-24,601601.SH,-0.0038642166,45
2024-04-24,601668.SH,0.0014711153,29
2024-04-24,601857.SH,0.001067417,30
2024-04-24,601888.SH,0.027196486,1
2024-04-24,601899.SH,-0.0039750994,46
2024-04-24,601919.SH,0.0057308986,12
2024-04-24,601939.SH,0.0032715339,21
2024-05-06,000001.SZ,-0.0021309904,48
2024-05-06,000002.SZ,-0.0010886869,45
2024-05-06,000333.SZ,0.016944282,2
2024-05-06,000568.SZ,0.0061596953,11
2024-05-06,000651.SZ,9.3514e-05,39
2024-05-06,000725.SZ,-0.0012389314,47
2024-05-06,000858.SZ,0.004765278,16
2024-05-06,002027.SZ,0.0006052009,37
2024-05-06,002142.SZ,-0.00029481892,44
2024-05-06,002230.SZ,0.005982296,12
2024-05-06,002304.SZ,-0.0011560603,46
2024-05-06,002352.SZ,0.0010041525,35
2024-05-06,002415.SZ,0.0017392713,33
2024-05-06,002475.SZ,-0.0001128581,41
2024-05-06,002594.SZ,0.002423652,26
2024-05-06,002714.SZ,0.008319933,7
2024-05-06,300015.SZ,-0.0031898238,49
2024-05-06,300059.SZ,-0.00025723246,42
2024-05-06,300750.SZ,-0.00028557953,43
